iso3,year,c_newinc,e_pop_num,priv_new_dx
ABW,2000,,89101,
ABW,2001,,90691,
ABW,2002,,91781,
ABW,2003,,92701,
ABW,2004,,93540,
ABW,2005,,94483,
ABW,2006,,95606,
ABW,2007,,96787,
ABW,2008,,97996,
ABW,2009,,99212,
ABW,2010,6,100341,
ABW,2011,8,101288,
ABW,2012,28,102112,
ABW,2013,11,102880,
ABW,2014,2,103594,
ABW,2015,,104257,
ABW,2016,14,104874,
ABW,2017,8,105439,
ABW,2018,5,105962,
ABW,2019,2,106442,
ABW,2020,1,106585,
ABW,2021,6,106537,
ABW,2022,5,106445,
AFG,2000,7107,19542982,
AFG,2001,10139,19688632,
AFG,2002,13794,21000256,
AFG,2003,13808,22645130,
AFG,2004,18404,23553551,
AFG,2005,21844,24411191,
AFG,2006,25475,25442944,1
AFG,2007,28769,25903301,
AFG,2008,28301,26427199,265
AFG,2009,26150,27385307,93
AFG,2010,28029,28189672,430
AFG,2011,27983,29249157,819
AFG,2012,28679,30466479,2128
AFG,2013,30507,31541209,2972
AFG,2014,31746,32716210,2826
AFG,2015,35878,33753499,771
AFG,2016,41954,34636207,1175
AFG,2017,46640,35643418,2410
AFG,2018,48420,36686784,3715
AFG,2019,52438,37769499,4276
AFG,2020,45818,38972230,4843
AFG,2021,50324,40099462,6007
AFG,2022,51749,41128771,5886
AGO,2000,16062,16394062,
AGO,2001,21713,16941587,
AGO,2002,29996,17516139,
AGO,2003,36079,18124342,
AGO,2004,35437,18771125,
AGO,2005,37175,19450959,
AGO,2006,50419,20162340,8
AGO,2007,41292,20909684,
AGO,2008,44576,21691522,
AGO,2009,41221,22507674,502
AGO,2010,44655,23364185,3829
AGO,2011,47240,24259111,4379
AGO,2012,51819,25188292,1673
AGO,2013,58607,26147002,2601
AGO,2014,53552,27128337,2713
AGO,2015,59705,28127721,2146
AGO,2016,59513,29154746,2361
AGO,2017,54401,30208628,1723
AGO,2018,66189,31273533,5926
AGO,2019,74105,32353588,8279
AGO,2020,63147,33428486,1886
AGO,2021,61691,34503774,
AGO,2022,66356,35588987,
AIA,2000,,11047,
AIA,2001,0,11344,
AIA,2002,0,11560,
AIA,2003,0,11744,
AIA,2004,0,11934,
AIA,2005,,12128,
AIA,2006,0,12325,0
AIA,2007,0,12524,
AIA,2008,,12730,
AIA,2009,,12946,
AIA,2010,1,13172,
AIA,2011,0,13341,
AIA,2012,0,13455,
AIA,2013,0,13700,
AIA,2014,1,14120,
AIA,2015,0,14525,
AIA,2016,0,14813,
AIA,2017,,15015,
AIA,2018,0,15181,
AIA,2019,,15380,
AIA,2020,,15585,
AIA,2021,0,15753,
AIA,2022,1,15857,
ALB,2000,604,3182021,
ALB,2001,555,3153612,
ALB,2002,594,3123551,
ALB,2003,555,3092991,
ALB,2004,547,3062622,
ALB,2005,506,3032634,
ALB,2006,469,3003387,
ALB,2007,438,2976084,
ALB,2008,427,2951689,
ALB,2009,445,2930541,
ALB,2010,431,2913399,
ALB,2011,422,2900654,
ALB,2012,408,2892193,
ALB,2013,474,2887014,
ALB,2014,408,2884102,
ALB,2015,415,2882481,0
ALB,2016,415,2881063,
ALB,2017,503,2879355,
ALB,2018,440,2877013,
ALB,2019,412,2873883,
ALB,2020,240,2866849,
ALB,2021,269,2854710,
ALB,2022,292,2842321,
AND,2000,12,66097,
AND,2001,10,67820,
AND,2002,5,70849,
AND,2003,11,73907,
AND,2004,7,76933,
AND,2005,10,79826,
AND,2006,12,80221,
AND,2007,5,78168,
AND,2008,4,76055,
AND,2009,8,73852,
AND,2010,7,71519,
AND,2011,3,70567,
AND,2012,9,71013,
AND,2013,5,71367,
AND,2014,6,71621,
AND,2015,4,71746,
AND,2016,4,72540,
AND,2017,1,73837,
AND,2018,2,75013,
AND,2019,5,76343,
AND,2020,2,77700,
AND,2021,2,79034,
AND,2022,4,79824,
ANT,2000,5,185873,
ANT,2001,9,185273,
ANT,2002,15,186710,
ANT,2003,9,189376,
ANT,2004,11,192317,
ANT,2005,,195481,
ANT,2006,5,198882,
ANT,2007,,202352,
ANT,2008,,205843,
ANT,2009,,209285,
ARE,2000,115,3275333,
ARE,2001,74,3454198,
ARE,2002,90,3633655,
ARE,2003,117,3813443,
ARE,2004,92,3993339,
ARE,2005,103,4280993,
ARE,2006,90,4898954,4
ARE,2007,97,5872624,
ARE,2008,93,6988685,
ARE,2009,116,7992644,
ARE,2010,131,8481771,0
ARE,2011,103,8575205,
ARE,2012,79,8664969,
ARE,2013,81,8751847,
ARE,2014,60,8835951,
ARE,2015,61,8916899,
ARE,2016,64,8994263,
ARE,2017,66,9068296,
ARE,2018,82,9140169,
ARE,2019,80,9211657,
ARE,2020,62,9287289,
ARE,2021,66,9365145,
ARE,2022,62,9441129,
ARG,2000,11767,37070774,
ARG,2001,11456,37480493,
ARG,2002,11548,37885028,
ARG,2003,10844,38278164,
ARG,2004,11413,38668796,
ARG,2005,10576,39070501,
ARG,2006,9675,39476851,4
ARG,2007,10227,39876111,
ARG,2008,9196,40273769,
ARG,2009,7701,40684338,
ARG,2010,7336,41100123,
ARG,2011,9733,41520740,
ARG,2012,8758,41952365,
ARG,2013,8933,42388269,
ARG,2014,9195,42824054,
ARG,2015,9601,43257065,
ARG,2016,10347,43668241,
ARG,2017,10170,44054616,
ARG,2018,10320,44413596,
ARG,2019,11446,44745520,
ARG,2020,9322,45036032,
ARG,2021,11927,45276780,
ARG,2022,12343,45510318,
ARM,2000,1333,3168523,
ARM,2001,1389,3133133,
ARM,2002,1433,3105037,
ARM,2003,1538,3084102,
ARM,2004,1660,3065745,
ARM,2005,2206,3047246,
ARM,2006,1767,3026486,12
ARM,2007,1682,3004393,
ARM,2008,1655,2983421,
ARM,2009,1560,2964296,
ARM,2010,1410,2946293,36
ARM,2011,1261,2928976,0
ARM,2012,1213,2914421,0
ARM,2013,1397,2901385,0
ARM,2014,1329,2889930,0
ARM,2015,1171,2878595,0
ARM,2016,1027,2865835,
ARM,2017,841,2851923,
ARM,2018,734,2836557,
ARM,2019,621,2820602,
ARM,2020,394,2805608,
ARM,2021,398,2790974,
ARM,2022,440,2780469,
ASM,2000,3,58230,
ASM,2001,3,58324,
ASM,2002,2,58177,
ASM,2003,3,57941,
ASM,2004,5,57626,
ASM,2005,6,57254,
ASM,2006,4,56837,0
ASM,2007,3,56383,
ASM,2008,3,55891,
ASM,2009,4,55366,
ASM,2010,4,54849,
ASM,2011,3,54310,
ASM,2012,,53691,
ASM,2013,,52995,
ASM,2014,,52217,
ASM,2015,4,51368,
ASM,2016,,50448,
ASM,2017,5,49463,
ASM,2018,0,48424,
ASM,2019,1,47321,
ASM,2020,3,46189,
ASM,2021,,45035,
ASM,2022,,44273,
ATG,2000,4,75055,
ATG,2001,1,76215,
ATG,2002,4,77195,
ATG,2003,1,78075,
ATG,2004,,78941,
ATG,2005,6,79869,
ATG,2006,4,80895,
ATG,2007,2,82016,
ATG,2008,1,83251,
ATG,2009,3,84534,
ATG,2010,7,85695,
ATG,2011,6,86729,
ATG,2012,3,87674,
ATG,2013,10,88497,
ATG,2014,3,89236,
ATG,2015,,89941,
ATG,2016,3,90564,
ATG,2017,1,91119,
ATG,2018,5,91626,
ATG,2019,0,92117,
ATG,2020,2,92664,
ATG,2021,4,93219,
ATG,2022,1,93763,
AUS,2000,1043,19017963,
AUS,2001,980,19248143,
AUS,2002,1013,19475844,
AUS,2003,949,19698999,
AUS,2004,1071,19925056,
AUS,2005,1046,20171731,
AUS,2006,1163,20467030,4
AUS,2007,1120,20830828,
AUS,2008,1215,21247873,
AUS,2009,1294,21660892,
AUS,2010,1257,22019168,
AUS,2011,1239,22357034,
AUS,2012,1305,22729269,
AUS,2013,1250,23111782,
AUS,2014,1330,23469579,
AUS,2015,1254,23820236,
AUS,2016,1376,24195701,
AUS,2017,1434,24590334,
AUS,2018,1438,24979230,
AUS,2019,1502,25357170,
AUS,2020,1611,25670051,
AUS,2021,1468,25921089,
AUS,2022,1272,26177413,
AUT,2000,1185,8010428,
AUT,2001,1013,8039626,
AUT,2002,1044,8078992,
AUT,2003,946,8120104,
AUT,2004,895,8171217,
AUT,2005,928,8227034,
AUT,2006,855,8267763,2
AUT,2007,811,8294722,
AUT,2008,,8321131,
AUT,2009,663,8342935,
AUT,2010,662,8362829,
AUT,2011,673,8391200,
AUT,2012,620,8429637,
AUT,2013,624,8479539,
AUT,2014,564,8546066,
AUT,2015,564,8642421,
AUT,2016,619,8736487,
AUT,2017,562,8797496,
AUT,2018,470,8840513,
AUT,2019,464,8879940,
AUT,2020,382,8907777,
AUT,2021,387,8922082,
AUT,2022,,8939617,
AZE,2000,5187,8190337,
AZE,2001,4898,8282023,
AZE,2002,5142,8372127,
AZE,2003,3845,8462322,
AZE,2004,5404,8556164,
AZE,2005,6034,8656237,
AZE,2006,5705,8763353,0
AZE,2007,5521,8878411,
AZE,2008,7632,8999696,
AZE,2009,9462,9119628,
AZE,2010,7550,9237202,
AZE,2011,9146,9359014,0
AZE,2012,6363,9485576,
AZE,2013,5860,9614478,0
AZE,2014,5788,9741880,0
AZE,2015,5456,9863480,0
AZE,2016,5159,9976248,
AZE,2017,5231,10071567,
AZE,2018,5038,10152522,
AZE,2019,4823,10232753,
AZE,2020,3683,10284951,
AZE,2021,3663,10312992,
AZE,2022,3989,10358074,
BDI,2000,6421,6307659,
BDI,2001,6478,6465729,
BDI,2002,6371,6648938,
BDI,2003,6822,6860846,
BDI,2004,6871,7120496,
BDI,2005,6585,7388874,
BDI,2006,6114,7658190,8
BDI,2007,6284,7944609,
BDI,2008,6808,8278109,0
BDI,2009,7277,8709366,0
BDI,2010,7611,9126605,0
BDI,2011,6742,9455733,0
BDI,2012,6921,9795479,0
BDI,2013,7467,10149577,0
BDI,2014,7226,10494913,0
BDI,2015,6892,10727148,
BDI,2016,7567,10903327,
BDI,2017,7760,11155593,
BDI,2018,7202,11493472,
BDI,2019,6753,11874838,
BDI,2020,7105,12220227,
BDI,2021,6788,12551213,
BDI,2022,7587,12889576,
BEL,2000,1278,10264343,
BEL,2001,1321,10309255,
BEL,2002,1211,10355568,
BEL,2003,1064,10402550,
BEL,2004,1128,10456163,
BEL,2005,1076,10516978,
BEL,2006,1043,10582975,
BEL,2007,955,10653697,
BEL,2008,939,10726716,
BEL,2009,918,10801356,
BEL,2010,1001,10877947,
BEL,2011,963,10955743,
BEL,2012,909,11031139,
BEL,2013,906,11103257,
BEL,2014,886,11176723,
BEL,2015,928,11248303,
BEL,2016,986,11316836,
BEL,2017,916,11384489,
BEL,2018,913,11448595,
BEL,2019,895,11510568,
BEL,2020,778,11561717,
BEL,2021,817,11611419,
BEL,2022,,11655930,
BEN,2000,2697,6998023,
BEN,2001,2659,7212041,
BEN,2002,2841,7431783,
BEN,2003,2940,7659208,
BEN,2004,3116,7894554,
BEN,2005,3270,8149419,
BEN,2006,3608,8402631,2
BEN,2007,3565,8647761,
BEN,2008,3872,8906469,
BEN,2009,3878,9172514,
BEN,2010,3756,9445710,359
BEN,2011,4212,9726380,
BEN,2012,3966,10014078,
BEN,2013,3866,10308730,
BEN,2014,3886,10614844,
BEN,2015,3985,10932783,
BEN,2016,3891,11260085,
BEN,2017,3563,11596779,
BEN,2018,4003,11940683,
BEN,2019,4266,12290444,
BEN,2020,3908,12643123,
BEN,2021,3711,12996895,
BEN,2022,4146,13352864,
BFA,2000,2331,11882888,
BFA,2001,2406,12249764,
BFA,2002,2376,12632269,
BFA,2003,2620,13030591,
BFA,2004,2876,13445977,
BFA,2005,3478,13876127,
BFA,2006,3909,14316242,8
BFA,2007,3935,14757074,
BFA,2008,4238,15197915,104
BFA,2009,4716,15650022,
BFA,2010,4800,16116845,34
BFA,2011,5286,16602651,24
BFA,2012,5210,17113732,57
BFA,2013,5326,17636408,0
BFA,2014,5546,18169842,0
BFA,2015,5594,18718019,
BFA,2016,5677,19275498,
BFA,2017,5610,19835858,
BFA,2018,5995,20392723,
BFA,2019,4918,20951639,
BFA,2020,5691,21522626,
BFA,2021,6882,22100683,
BFA,2022,7444,22673762,
BGD,2000,75557,129193327,
BGD,2001,76302,131670484,
BGD,2002,83485,134139826,
BGD,2003,88156,136503206,
BGD,2004,98336,138789725,
BGD,2005,123118,140912590,
BGD,2006,145186,142628831,7
BGD,2007,147342,144135934,
BGD,2008,151062,145421318,
BGD,2009,160875,146706810,398
BGD,2010,153892,148391139,17844
BGD,2011,154358,150211005,17433
BGD,2012,168683,152090649,14934
BGD,2013,184506,154030139,20719
BGD,2014,191166,155961299,22960
BGD,2015,206915,157830000,60879
BGD,2016,222248,159784568,61410
BGD,2017,242639,161793964,61537
BGD,2018,267143,163683958,68314
BGD,2019,291595,165516222,72937
BGD,2020,230081,167420951,55102
BGD,2021,306701,169356251,71027
BGD,2022,261957,171186372,67583
BGR,2000,3349,8097691,
BGR,2001,3862,8034860,
BGR,2002,3335,7974810,
BGR,2003,3263,7917739,
BGR,2004,3025,7865316,
BGR,2005,3225,7815221,
BGR,2006,3136,7766036,4
BGR,2007,2848,7719035,
BGR,2008,2944,7674913,
BGR,2009,2655,7634735,
BGR,2010,2412,7592273,
BGR,2011,2171,7543130,
BGR,2012,2081,7488344,
BGR,2013,1930,7431167,
BGR,2014,1825,7372141,
BGR,2015,1619,7309253,
BGR,2016,1525,7245975,
BGR,2017,1408,7182428,
BGR,2018,1290,7117431,
BGR,2019,1288,7052532,
BGR,2020,887,6979175,
BGR,2021,673,6885868,
BGR,2022,,6781953,
BHR,2000,207,711442,
BHR,2001,188,730257,
BHR,2002,191,748324,
BHR,2003,261,778256,
BHR,2004,244,833451,
BHR,2005,280,901921,
BHR,2006,278,970981,4
BHR,2007,296,1040532,
BHR,2008,304,1110343,9
BHR,2009,326,1179453,0
BHR,2010,246,1213645,0
BHR,2011,225,1212077,0
BHR,2012,225,1224939,0
BHR,2013,209,1261673,
BHR,2014,,1311134,
BHR,2015,,1362142,
BHR,2016,154,1409661,
BHR,2017,150,1456834,
BHR,2018,154,1487340,
BHR,2019,178,1494188,
BHR,2020,193,1477469,
BHR,2021,196,1463265,
BHR,2022,188,1472233,
BHS,2000,82,325014,
BHS,2001,,329626,
BHS,2002,44,334002,
BHS,2003,38,338490,
BHS,2004,53,343089,
BHS,2005,48,347804,
BHS,2006,60,352664,
BHS,2007,46,357666,
BHS,2008,49,362795,
BHS,2009,45,368057,
BHS,2010,31,373272,
BHS,2011,41,377950,
BHS,2012,32,382061,
BHS,2013,33,385650,
BHS,2014,50,389131,
BHS,2015,62,392697,
BHS,2016,89,395976,
BHS,2017,51,399020,
BHS,2018,47,401906,
BHS,2019,51,404557,
BHS,2020,31,406471,
BHS,2021,44,407906,
BHS,2022,48,409984,
BIH,2000,2476,4179350,
BIH,2001,2469,4194932,
BIH,2002,1691,4198410,
BIH,2003,1780,4183757,
BIH,2004,2353,4142860,
BIH,2005,2111,4094297,
BIH,2006,1778,4058086,
BIH,2007,2373,4007876,
BIH,2008,1719,3943392,
BIH,2009,1725,3877750,
BIH,2010,1321,3811088,0
BIH,2011,1360,3743142,0
BIH,2012,1409,3674374,0
BIH,2013,1261,3617559,0
BIH,2014,1196,3571068,0
BIH,2015,1092,3524324,0
BIH,2016,907,3480986,
BIH,2017,766,3440027,
BIH,2018,666,3400129,
BIH,2019,580,3360711,
BIH,2020,357,3318407,
BIH,2021,362,3270943,
BIH,2022,432,3233526,
BLR,2000,6799,10256483,
BLR,2001,5505,10201209,
BLR,2002,5139,10135388,
BLR,2003,5963,10065878,
BLR,2004,5443,9999712,
BLR,2005,5308,9935163,
BLR,2006,5142,9874700,
BLR,2007,5351,9825986,
BLR,2008,5126,9787826,0
BLR,2009,5250,9757708,
BLR,2010,5098,9731427,
BLR,2011,4697,9706981,
BLR,2012,4783,9693749,0
BLR,2013,4470,9691137,0
BLR,2014,3858,9693739,0
BLR,2015,3765,9700609,0
BLR,2016,3211,9708110,
BLR,2017,2781,9707876,
BLR,2018,2359,9695574,
BLR,2019,2207,9673971,
BLR,2020,1514,9633740,
BLR,2021,1484,9578167,
BLR,2022,1670,9534954,
BLZ,2000,106,240406,
BLZ,2001,136,248100,
BLZ,2002,135,255987,
BLZ,2003,99,263998,
BLZ,2004,83,272128,
BLZ,2005,102,280375,
BLZ,2006,85,288729,4
BLZ,2007,63,297173,
BLZ,2008,88,305671,
BLZ,2009,88,314171,
BLZ,2010,145,322106,0
BLZ,2011,74,329538,0
BLZ,2012,84,337059,
BLZ,2013,121,344688,0
BLZ,2014,72,352335,
BLZ,2015,78,359871,
BLZ,2016,120,367313,
BLZ,2017,117,374693,
BLZ,2018,99,382066,
BLZ,2019,91,389095,
BLZ,2020,78,394921,
BLZ,2021,72,400031,
BLZ,2022,75,405272,
BMU,2000,0,61371,
BMU,2001,0,61763,
BMU,2002,0,62139,
BMU,2003,,62468,
BMU,2004,6,62740,
BMU,2005,,62959,
BMU,2006,3,63081,1
BMU,2007,,63156,
BMU,2008,,63258,
BMU,2009,,63353,
BMU,2010,1,63447,
BMU,2011,1,63533,
BMU,2012,3,63560,
BMU,2013,0,63506,
BMU,2014,0,63355,
BMU,2015,0,63144,
BMU,2016,2,63068,
BMU,2017,2,63275,
BMU,2018,2,63571,
BMU,2019,2,63812,
BMU,2020,3,64031,
BMU,2021,2,64185,
BMU,2022,1,64184,
BOL,2000,10127,8592656,
BOL,2001,10531,8746084,
BOL,2002,10201,8900583,
BOL,2003,9836,9057378,
BOL,2004,9801,9216279,
BOL,2005,9748,9377388,
BOL,2006,9014,9542663,
BOL,2007,8574,9711152,
BOL,2008,9070,9880593,
BOL,2009,8865,10051317,
BOL,2010,8363,10223270,
BOL,2011,8521,10396246,
BOL,2012,8257,10569697,
BOL,2013,8327,10743349,
BOL,2014,8079,10916987,
BOL,2015,7831,11090085,
BOL,2016,7681,11263015,
BOL,2017,7576,11435533,
BOL,2018,7597,11606905,
BOL,2019,7461,11777315,
BOL,2020,6007,11936162,
BOL,2021,7071,12079472,
BOL,2022,8073,12224110,
BRA,2000,77899,175873720,
BRA,2001,74466,178211881,
BRA,2002,81436,180476685,
BRA,2003,84060,182629278,
BRA,2004,86881,184722043,
BRA,2005,80675,186797334,
BRA,2006,75647,188820682,4
BRA,2007,75424,190779453,
BRA,2008,77281,192672317,
BRA,2009,76348,194517549,
BRA,2010,75196,196353492,4
BRA,2011,76246,198185302,0
BRA,2012,76492,199977707,0
BRA,2013,77401,201721767,0
BRA,2014,75963,203459650,0
BRA,2015,75606,205188205,
BRA,2016,76298,206859578,
BRA,2017,80158,208504960,
BRA,2018,85108,210166592,
BRA,2019,85523,211782878,
BRA,2020,75627,213196304,
BRA,2021,79432,214326223,
BRA,2022,87344,215313498,
BRB,2000,3,264657,
BRB,2001,6,265377,
BRB,2002,5,266455,
BRB,2003,,267499,
BRB,2004,19,268505,
BRB,2005,,269477,
BRB,2006,5,270425,
BRB,2007,16,271444,
BRB,2008,3,272635,
BRB,2009,2,273791,
BRB,2010,6,274711,
BRB,2011,0,275486,
BRB,2012,4,276197,
BRB,2013,4,276865,
BRB,2014,5,277493,
BRB,2015,0,278083,
BRB,2016,3,278649,
BRB,2017,0,279187,
BRB,2018,1,279688,
BRB,2019,0,280180,
BRB,2020,6,280693,
BRB,2021,1,281200,
BRB,2022,,281635,
BRN,2000,307,333926,
BRN,2001,216,340748,
BRN,2002,230,347463,
BRN,2003,209,354045,
BRN,2004,185,360461,
BRN,2005,163,366717,
BRN,2006,202,372808,4
BRN,2007,209,378748,
BRN,2008,223,384568,0
BRN,2009,213,390311,
BRN,2010,237,396053,0
BRN,2011,230,401506,0
BRN,2012,243,406634,0
BRN,2013,212,411702,0
BRN,2014,198,416656,0
BRN,2015,212,421437,
BRN,2016,242,425994,
BRN,2017,238,430276,
BRN,2018,252,434274,
BRN,2019,242,438048,
BRN,2020,314,441725,
BRN,2021,235,445373,
BRN,2022,224,449002,
BTN,2000,1140,587207,
BTN,2001,1037,603234,
BTN,2002,1089,619048,
BTN,2003,1026,634627,
BTN,2004,988,649991,
BTN,2005,1007,663323,
BTN,2006,917,673260,
BTN,2007,999,681614,
BTN,2008,961,689737,0
BTN,2009,1125,697678,
BTN,2010,1311,705516,0
BTN,2011,1235,713331,
BTN,2012,1130,721145,
BTN,2013,1080,728889,
BTN,2014,1066,736357,
BTN,2015,963,743274,
BTN,2016,1139,749761,
BTN,2017,865,756121,
BTN,2018,898,762096,
BTN,2019,1005,767459,
BTN,2020,911,772506,
BTN,2021,854,777486,
BTN,2022,794,782455,
BWA,2000,9292,1726985,
BWA,2001,9618,1761930,
BWA,2002,10204,1795130,
BWA,2003,9862,1826863,
BWA,2004,10131,1859085,
BWA,2005,10058,1892807,
BWA,2006,8558,1928704,3
BWA,2007,7962,1966977,
BWA,2008,8891,2007320,0
BWA,2009,8362,2048997,0
BWA,2010,7013,2091664,0
BWA,2011,6603,2134037,0
BWA,2012,6848,2175425,
BWA,2013,6834,2217278,
BWA,2014,6019,2260376,
BWA,2015,4972,2305171,
BWA,2016,5460,2352416,
BWA,2017,5274,2401840,
BWA,2018,4654,2451409,
BWA,2019,3089,2499702,
BWA,2020,2484,2546402,
BWA,2021,2350,2588423,
BWA,2022,2624,2630296,
CAF,2000,,3759170,
CAF,2001,2550,3844773,
CAF,2002,4837,3930648,
CAF,2003,3932,4026841,
CAF,2004,3908,4115138,
CAF,2005,3210,4208834,
CAF,2006,6045,4294352,3
CAF,2007,,4375569,
CAF,2008,6803,4467233,
CAF,2009,8743,4564540,956
CAF,2010,6643,4660067,
CAF,2011,5611,4732022,
CAF,2012,8084,4773306,
CAF,2013,8590,4802428,891
CAF,2014,10186,4798734,
CAF,2015,10459,4819333,
CAF,2016,10356,4904177,
CAF,2017,9664,4996741,
CAF,2018,10881,5094780,
CAF,2019,12046,5209324,
CAF,2020,12610,5343020,
CAF,2021,13216,5457154,
CAF,2022,14389,5579144,
CAN,2000,1723,30683313,
CAN,2001,1770,31002763,
CAN,2002,1664,31322398,
CAN,2003,1628,31619450,
CAN,2004,1544,31911668,
CAN,2005,1552,32215916,
CAN,2006,1535,32531867,1
CAN,2007,1518,32862459,
CAN,2008,1561,33218541,
CAN,2009,1563,33593917,
CAN,2010,1361,33963412,
CAN,2011,1430,34323531,
CAN,2012,1653,34691878,
CAN,2013,1638,35063691,
CAN,2014,1568,35404608,
CAN,2015,1640,35732126,
CAN,2016,1738,36113532,
CAN,2017,1796,36554348,
CAN,2018,1796,37035254,
CAN,2019,1912,37522584,
CAN,2020,1765,37888705,
CAN,2021,1904,38155012,
CAN,2022,,38454327,
CHE,2000,577,7182059,
CHE,2001,549,7224403,
CHE,2002,594,7276480,
CHE,2003,572,7330729,
CHE,2004,551,7381151,
CHE,2005,514,7428435,
CHE,2006,473,7475010,4
CHE,2007,420,7541904,
CHE,2008,463,7638288,
CHE,2009,503,7734405,
CHE,2010,508,7822435,
CHE,2011,524,7910982,
CHE,2012,416,7995738,
CHE,2013,466,8088367,
CHE,2014,423,8187791,
CHE,2015,531,8281732,
CHE,2016,573,8372898,
CHE,2017,529,8451687,
CHE,2018,473,8514434,
CHE,2019,402,8575588,
CHE,2020,351,8638613,
CHE,2021,355,8691406,
CHE,2022,346,8740472,
CHL,2000,3021,15351799,
CHL,2001,3006,15523978,
CHL,2002,2448,15693790,
CHL,2003,2239,15859112,
CHL,2004,2664,16017966,
CHL,2005,2505,16175311,
CHL,2006,2532,16334575,4
CHL,2007,2418,16495538,
CHL,2008,2427,16661462,
CHL,2009,2398,16833447,0
CHL,2010,2376,17004162,123
CHL,2011,2450,17173573,161
CHL,2012,2394,17341771,0
CHL,2013,2412,17509925,
CHL,2014,2383,17687108,
CHL,2015,2569,17870124,
CHL,2016,2548,18083879,
CHL,2017,2740,18368577,
CHL,2018,2947,18701450,
CHL,2019,2912,19039485,
CHL,2020,2420,19300315,
CHL,2021,2631,19493184,
CHL,2022,2880,19603733,
CHN,2000,454372,1264099069,
CHN,2001,470221,1272739582,
CHN,2002,462609,1280926120,
CHN,2003,615868,1288873367,
CHN,2004,798433,1296816711,
CHN,2005,899729,1304887562,
CHN,2006,945175,1313086567,8
CHN,2007,979502,1321513224,
CHN,2008,975821,1330167148,
CHN,2009,965257,1339125595,0
CHN,2010,908399,1348191368,
CHN,2011,899669,1357095481,0
CHN,2012,890645,1366560818,0
CHN,2013,847176,1376100308,0
CHN,2014,819283,1385189668,0
CHN,2015,798439,1393715448,0
CHN,2016,778493,1401889681,0
CHN,2017,773150,1410275957,
CHN,2018,795245,1417069468,0
CHN,2019,728265,1421864031,0
CHN,2020,624715,1424929781,
CHN,2021,585340,1425893465,
CHN,2022,501261,1425887337,
CIV,2000,15094,16799670,
CIV,2001,16586,17245468,
CIV,2002,16156,17683897,
CIV,2003,17604,18116451,
CIV,2004,20133,18544903,
CIV,2005,19681,18970215,
CIV,2006,20796,19394057,8
CIV,2007,23033,19817700,
CIV,2008,23688,20244449,61
CIV,2009,22571,20677762,117
CIV,2010,22708,21120042,248
CIV,2011,22476,21562914,501
CIV,2012,23762,22010712,531
CIV,2013,24749,22469268,493
CIV,2014,23275,22995555,319
CIV,2015,22458,23596741,
CIV,2016,21357,24213622,
CIV,2017,20939,24848016,
CIV,2018,21034,25493988,
CIV,2019,21208,26147551,
CIV,2020,19717,26811790,
CIV,2021,20729,27478249,
CIV,2022,21829,28160542,
CMR,2000,5251,15091594,
CMR,2001,11307,15493253,
CMR,2002,11057,15914033,
CMR,2003,16427,16354326,
CMR,2004,17655,16809407,
CMR,2005,21499,17275171,
CMR,2006,23483,17751333,4
CMR,2007,24062,18251866,
CMR,2008,24622,18777081,0
CMR,2009,24662,19319274,4098
CMR,2010,24073,19878036,4081
CMR,2011,24533,20448873,
CMR,2012,24802,21032684,
CMR,2013,25648,21632850,236
CMR,2014,26038,22299585,0
CMR,2015,26117,23012646,
CMR,2016,25527,23711630,
CMR,2017,24527,24393181,
CMR,2018,23403,25076747,
CMR,2019,24331,25782341,
CMR,2020,22102,26491087,
CMR,2021,22409,27198628,
CMR,2022,24722,27914536,
COD,2000,61024,48616317,
COD,2001,66748,50106657,
COD,2002,70424,51662071,
COD,2003,80011,53205639,
COD,2004,93679,54815607,
COD,2005,97075,56550247,
COD,2006,95666,58381630,8
COD,2007,99810,60289422,
COD,2008,104861,62249724,
COD,2009,111709,64270232,
COD,2010,114170,66391257,
COD,2011,110132,68654269,114290
COD,2012,108984,70997870,
COD,2013,112439,73460021,
COD,2014,115795,76035588,
COD,2015,119213,78656904,
COD,2016,130596,81430977,
COD,2017,150085,84283273,
COD,2018,169748,87087355,
COD,2019,178527,89906890,
COD,2020,200955,92853164,
COD,2021,214408,95894118,
COD,2022,246012,99010212,
COG,2000,9239,3134030,
COG,2001,9735,3254101,
COG,2002,9888,3331158,
COG,2003,7782,3424653,
COG,2004,9729,3543012,
COG,2005,9853,3672839,
COG,2006,8478,3813323,
COG,2007,9002,3956329,
COG,2008,8886,4089602,0
COG,2009,9765,4257230,
COG,2010,10150,4437884,
COG,2011,10975,4584216,53
COG,2012,11303,4713257,117
COG,2013,10699,4828066,84
COG,2014,10017,4944861,
COG,2015,9937,5064386,
COG,2016,10424,5186824,
COG,2017,10005,5312340,
COG,2018,10706,5441062,
COG,2019,11802,5570733,
COG,2020,11175,5702174,
COG,2021,11979,5835806,
COG,2022,13727,5970424,
COK,2000,1,15897,
COK,2001,2,15294,
COK,2002,1,15028,
COK,2003,0,15077,
COK,2004,1,15113,
COK,2005,1,15146,
COK,2006,1,15199,1
COK,2007,,15507,
COK,2008,2,16063,
COK,2009,2,16634,
COK,2010,0,17212,
COK,2011,1,17769,
COK,2012,1,18000,
COK,2013,2,17916,
COK,2014,2,17816,
COK,2015,0,17695,
COK,2016,2,17546,
COK,2017,0,17395,
